CountyFull,State,County,1953,1954,1955,1956,1957,1958,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,StateX,StateY,CountyX,CountyY,countyfull2,trimmed
Boyd  KY,KY,Boyd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,3,1,1,0,0,0,2,1,1,0,0,0,2,0,0,1,0,-89.6533966,32.7128983,-82.6876984,-82.6876984,"Boyd, KY",Boyd
Boyle  KY,KY,Boyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.8667984,-84.8667984,"Boyle, KY",Boyle
Bracken  KY,KY,Bracken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.0902023,-84.0902023,"Bracken, KY",Bracken
Bradford  FL,FL,Bradford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,3,1,0,1,2,0,0,0,1,0,0,0,1,2,0,0,-79.1308975,35.526001,-82.1688004,-82.1688004,"Bradford, FL",Bradford
Bradley  TN,TN,Bradley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.8595963,-84.8595963,"Bradley, TN",Bradley
Branch  MI,MI,Branch,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Branch, MI",Branch
Brantley  GA,GA,Brantley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,3,0,0,-86.8444977,32.7569008,-81.9819031,-81.9819031,"Brantley, GA",Brantley
Breathitt  KY,KY,Breathitt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,1,1,1,2,0,0,1,2,3,1,1,0,0,0,3,0,2,0,0,0,3,0,0,1,0,-89.6533966,32.7128983,-83.3240967,-83.3240967,"Breathitt, KY",Breathitt
Breckinridge  KY,KY,Breckinridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,3,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.4292984,-86.4292984,"Breckinridge, KY",Breckinridge
Brevard  FL,FL,Brevard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,6,2,1,0,0,4,2,0,0,3,0,0,0,0,0,0,0,2,2,0,0,-79.1308975,35.526001,-80.7012024,-80.7012024,"Brevard, FL",Brevard
Brighton Indian Reservation FL,FL,Brighton Indian Reservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-79.1308975,35.526001,,,"Brighton Indian Reservation, FL",Brighton Indian Reservation
Brooks  GA,GA,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,-86.8444977,32.7569008,-83.5802002,-83.5802002,"Brooks, GA",Brooks
Broward  FL,FL,Broward,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,3,5,2,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,2,2,0,0,-79.1308975,35.526001,-80.4559021,-80.4559021,"Broward, FL",Broward
Brunswick  NC,NC,Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,3,0,0,0,1,0,3,0,0,1,0,2,2,0,0,0,0,2,0,2,0,-83.4271011,32.6385994,-78.2274017,-78.2274017,"Brunswick, NC",Brunswick
Bryan  GA,GA,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,-86.8444977,32.7569008,-81.4424973,-81.4424973,"Bryan, GA",Bryan
Bullitt  KY,KY,Bullitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,-89.6533966,32.7128983,-85.6959,-85.6959,"Bullitt, KY",Bullitt
Bulloch  GA,GA,Bulloch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,3,1,0,-86.8444977,32.7569008,-81.7432022,-81.7432022,"Bulloch, GA",Bulloch
Bullock  AL,AL,Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,2,0,2,0,0,1,1,0,2,1,0,-80.8646011,33.8778992,-85.7156982,-85.7156982,"Bullock, AL",Bullock
Buncombe  NC,NC,Buncombe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-83.4271011,32.6385994,-82.530098,-82.530098,"Buncombe, NC",Buncombe
Burke  GA,GA,Burke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,2,1,0,-86.8444977,32.7569008,-82.0008011,-82.0008011,"Burke, GA",Burke
Burke  NC,NC,Burke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-83.4271011,32.6385994,-81.7048035,-81.7048035,"Burke, NC",Burke
Butler  AL,AL,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,1,1,0,2,1,0,-80.8646011,33.8778992,-86.6802979,-86.6802979,"Butler, AL",Butler
Butler  KY,KY,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,2,1,0,1,0,-89.6533966,32.7128983,-86.6818008,-86.6818008,"Butler, KY",Butler
Butts  GA,GA,Butts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,-86.8444977,32.7569008,-83.9571991,-83.9571991,"Butts, GA",Butts
Cabarrus  NC,NC,Cabarrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-83.4271011,32.6385994,-80.5518036,-80.5518036,"Cabarrus, NC",Cabarrus
Caldwell  KY,KY,Caldwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,0,0,1,1,0,1,0,-89.6533966,32.7128983,-87.867897,-87.867897,"Caldwell, KY",Caldwell
Caldwell  NC,NC,Caldwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-83.4271011,32.6385994,-81.546402,-81.546402,"Caldwell, NC",Caldwell
Calhoun  AL,AL,Calhoun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,-80.8646011,33.8778992,-85.8259964,-85.8259964,"Calhoun, AL",Calhoun
Calhoun  FL,FL,Calhoun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,1,3,2,1,1,0,0,3,2,0,0,2,1,0,0,0,0,1,0,0,2,1,0,-79.1308975,35.526001,-85.197197,-85.197197,"Calhoun, FL",Calhoun
Calhoun  GA,GA,Calhoun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,-86.8444977,32.7569008,-84.6244965,-84.6244965,"Calhoun, GA",Calhoun
Calhoun  MI,MI,Calhoun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Calhoun, MI",Calhoun
Calhoun  SC,SC,Calhoun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,-86.343399,35.8429985,-80.7802963,-80.7802963,"Calhoun, SC",Calhoun
Calloway  KY,KY,Calloway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,-89.6533966,32.7128983,-88.2722015,-88.2722015,"Calloway, KY",Calloway
Camden  GA,GA,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,-86.8444977,32.7569008,-81.6363983,-81.6363983,"Camden, GA",Camden
Camden  NC,NC,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,-83.4271011,32.6385994,-76.1608963,-76.1608963,"Camden, NC",Camden
Campbell  KY,KY,Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,-89.6533966,32.7128983,-84.3796997,-84.3796997,"Campbell, KY",Campbell
Campbell  TN,TN,Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,-85.2906036,37.5265999,-84.1493988,-84.1493988,"Campbell, TN",Campbell
Candler  GA,GA,Candler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,2,1,0,-86.8444977,32.7569008,-82.0737,-82.0737,"Candler, GA",Candler
Cannon  TN,TN,Cannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.0616989,-86.0616989,"Cannon, TN",Cannon
Carlisle  KY,KY,Carlisle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,2,3,1,1,0,0,0,0,0,0,1,0,-89.6533966,32.7128983,-88.9710999,-88.9710999,"Carlisle, KY",Carlisle
Carroll  GA,GA,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,2,0,0,-86.8444977,32.7569008,-85.0798035,-85.0798035,"Carroll, GA",Carroll
Carroll  KY,KY,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,1,1,1,0,0,1,0,0,1,0,-89.6533966,32.7128983,-85.1235962,-85.1235962,"Carroll, KY",Carroll
Carroll  TN,TN,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,-85.2906036,37.5265999,-88.4503021,-88.4503021,"Carroll, TN",Carroll
Carter  KY,KY,Carter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,3,1,1,0,1,0,2,2,1,0,0,0,3,0,0,1,0,-89.6533966,32.7128983,-83.0494995,-83.0494995,"Carter, KY",Carter
Carter  TN,TN,Carter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-82.1275024,-82.1275024,"Carter, TN",Carter
Carteret  NC,NC,Carteret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,4,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,2,0,1,0,-83.4271011,32.6385994,-76.5356979,-76.5356979,"Carteret, NC",Carteret
Casey  KY,KY,Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,2,0,0,0,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.9283981,-84.9283981,"Casey, KY",Casey
Cass  MI,MI,Cass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Cass, MI",Cass
Caswell  NC,NC,Caswell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-83.4271011,32.6385994,-79.3335037,-79.3335037,"Caswell, NC",Caswell
Catawba  NC,NC,Catawba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-83.4271011,32.6385994,-81.2151031,-81.2151031,"Catawba, NC",Catawba
Catawba Indian Reservation SC,SC,Catawba Indian Reservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,-86.343399,35.8429985,,,"Catawba Indian Reservation, SC",Catawba Indian Reservation
Catoosa  GA,GA,Catoosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,-86.8444977,32.7569008,-85.1381989,-85.1381989,"Catoosa, GA",Catoosa
Chambers  AL,AL,Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,2,0,0,0,1,0,1,0,0,-80.8646011,33.8778992,-85.3919983,-85.3919983,"Chambers, AL",Chambers
Charleston  SC,SC,Charleston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,2,2,2,0,-86.343399,35.8429985,-79.8967972,-79.8967972,"Charleston, SC",Charleston
Charlevoix  MI,MI,Charlevoix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Charlevoix, MI",Charlevoix
Charlotte  FL,FL,Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,3,1,2,0,1,4,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,-79.1308975,35.526001,-81.9503021,-81.9503021,"Charlotte, FL",Charlotte
Charlton  GA,GA,Charlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,-86.8444977,32.7569008,-82.1377029,-82.1377029,"Charlton, GA",Charlton
Chatham  GA,GA,Chatham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-86.8444977,32.7569008,-81.0940018,-81.0940018,"Chatham, GA",Chatham
Chatham  NC,NC,Chatham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,-83.4271011,32.6385994,-79.2553024,-79.2553024,"Chatham, NC",Chatham
Chattahoochee  GA,GA,Chattahoochee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,-86.8444977,32.7569008,-84.7870026,-84.7870026,"Chattahoochee, GA",Chattahoochee
Chattooga  GA,GA,Chattooga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,-86.8444977,32.7569008,-85.3452988,-85.3452988,"Chattooga, GA",Chattooga
Cheatham  TN,TN,Cheatham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-85.2906036,37.5265999,-87.0867996,-87.0867996,"Cheatham, TN",Cheatham
Cheboygan  MI,MI,Cheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Cheboygan, MI",Cheboygan
Cherokee  AL,AL,Cherokee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,-80.8646011,33.8778992,-85.6037979,-85.6037979,"Cherokee, AL",Cherokee
Cherokee  GA,GA,Cherokee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,-86.8444977,32.7569008,-84.4761963,-84.4761963,"Cherokee, GA",Cherokee
Cherokee  NC,NC,Cherokee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-84.0634003,-84.0634003,"Cherokee, NC",Cherokee
Cherokee  SC,SC,Cherokee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,1,2,1,0,-86.343399,35.8429985,-81.6203995,-81.6203995,"Cherokee, SC",Cherokee
Chester  SC,SC,Chester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,-86.343399,35.8429985,-81.1595001,-81.1595001,"Chester, SC",Chester
Chester  TN,TN,Chester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.6135025,-88.6135025,"Chester, TN",Chester
Chesterfield  SC,SC,Chesterfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,-86.343399,35.8429985,-80.158699,-80.158699,"Chesterfield, SC",Chesterfield
Chilton  AL,AL,Chilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,2,1,0,0,0,0,2,0,0,-80.8646011,33.8778992,-86.7188034,-86.7188034,"Chilton, AL",Chilton
Chippewa  MI,MI,Chippewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Chippewa, MI",Chippewa
Choctaw  AL,AL,Choctaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,1,1,0,2,0,0,0,0,0,3,0,0,-80.8646011,33.8778992,-88.2631989,-88.2631989,"Choctaw, AL",Choctaw
