CountyFull,State,County,1953,1954,1956,1965,1968,1971,1973,1974,1975,1978,1980,1984,1988,1989,1992,1993,1994,1995,1997,2000,2017,2019,StateX,StateY,CountyX,CountyY,countyfull2,trimmed
Fulton  GA,GA,Fulton ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.4670029,-84.4670029,"Fulton, GA",Fulton
Fulton  KY,KY,Fulton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-89.1875992,-89.1875992,"Fulton, KY",Fulton
Gaston  NC,NC,Gaston ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-81.1801987,-81.1801987,"Gaston, NC",Gaston
Gates  NC,NC,Gates ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-76.7005005,-76.7005005,"Gates, NC",Gates
Georgetown - Quitman  GA,GA,Georgetown - Quitman ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,,,"Georgetown - Quitman, GA",Georgetown - Quitman
Gibson  TN,TN,Gibson ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.9326019,-88.9326019,"Gibson, TN",Gibson
Gilchrist  FL,FL,Gilchrist ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.8003998,-82.8003998,"Gilchrist, FL",Gilchrist
Giles  TN,TN,Giles ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-87.0347977,-87.0347977,"Giles, TN",Giles
Gilmer  GA,GA,Gilmer ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-84.4555969,-84.4555969,"Gilmer, GA",Gilmer
Glades  FL,FL,Glades ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.189003,-81.189003,"Glades, FL",Glades
Gordon  GA,GA,Gordon ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-84.8758011,-84.8758011,"Gordon, GA",Gordon
Graham  NC,NC,Graham ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-83.8336029,-83.8336029,"Graham, NC",Graham
Granville  NC,NC,Granville ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-78.6527023,-78.6527023,"Granville, NC",Granville
Gratiot  MI,MI,Gratiot ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Gratiot, MI",Gratiot
Grayson  KY,KY,Grayson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.3439026,-86.3439026,"Grayson, KY",Grayson
Green  KY,KY,Green ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-85.5531006,-85.5531006,"Green, KY",Green
Greene  AL,AL,Greene ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.9522018,-87.9522018,"Greene, AL",Greene
Greene  GA,GA,Greene ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.1667023,-83.1667023,"Greene, GA",Greene
Greene  NC,NC,Greene ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-77.6757965,-77.6757965,"Greene, NC",Greene
Greenup  KY,KY,Greenup ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-82.9223022,-82.9223022,"Greenup, KY",Greenup
Grundy  TN,TN,Grundy ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.7226028,-85.7226028,"Grundy, TN",Grundy
Guilford  NC,NC,Guilford ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-79.7889023,-79.7889023,"Guilford, NC",Guilford
Gulf  FL,FL,Gulf ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-85.2610016,-85.2610016,"Gulf, FL",Gulf
Habersham  GA,GA,Habersham ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.5310974,-83.5310974,"Habersham, GA",Habersham
Hale  AL,AL,Hale ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.629097,-87.629097,"Hale, AL",Hale
Halifax  NC,NC,Halifax ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-77.6517029,-77.6517029,"Halifax, NC",Halifax
Hall  GA,GA,Hall ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-86.8444977,32.7569008,-83.8197021,-83.8197021,"Hall, GA",Hall
Hamblen  TN,TN,Hamblen ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.2667007,-83.2667007,"Hamblen, TN",Hamblen
Hamilton  FL,FL,Hamilton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.947998,-82.947998,"Hamilton, FL",Hamilton
Hamilton  TN,TN,Hamilton ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.1648026,-85.1648026,"Hamilton, TN",Hamilton
Hancock  KY,KY,Hancock ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-89.6533966,32.7128983,-86.7779007,-86.7779007,"Hancock, KY",Hancock
Hancock  TN,TN,Hancock ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.2218018,-83.2218018,"Hancock, TN",Hancock
Haralson  GA,GA,Haralson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-85.2109985,-85.2109985,"Haralson, GA",Haralson
Hardeman  TN,TN,Hardeman ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.993103,-88.993103,"Hardeman, TN",Hardeman
Hardin  KY,KY,Hardin ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-85.9634018,-85.9634018,"Hardin, KY",Hardin
Hardin  TN,TN,Hardin ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.1845016,-88.1845016,"Hardin, TN",Hardin
Harrison  KY,KY,Harrison ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.331398,-84.331398,"Harrison, KY",Harrison
Heard  GA,GA,Heard ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-86.8444977,32.7569008,-85.1283035,-85.1283035,"Heard, GA",Heard
Henderson  KY,KY,Henderson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-89.6533966,32.7128983,-87.5731964,-87.5731964,"Henderson, KY",Henderson
Henderson  TN,TN,Henderson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.3880005,-88.3880005,"Henderson, TN",Henderson
Hendry  FL,FL,Hendry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.1659012,-81.1659012,"Hendry, FL",Hendry
Henry  GA,GA,Henry ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.1541977,-84.1541977,"Henry, GA",Henry
Henry  KY,KY,Henry ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-85.1188965,-85.1188965,"Henry, KY",Henry
Henry  TN,TN,Henry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.3012009,-88.3012009,"Henry, TN",Henry
Hernando  FL,FL,Hernando ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.4684982,-82.4684982,"Hernando, FL",Hernando
Hertford  NC,NC,Hertford ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-76.9806976,-76.9806976,"Hertford, NC",Hertford
Hillsborough  FL,FL,Hillsborough ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.3469009,-82.3469009,"Hillsborough, FL",Hillsborough
Hillsdale  MI,MI,Hillsdale ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Hillsdale, MI",Hillsdale
Hopkins  KY,KY,Hopkins ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-89.6533966,32.7128983,-87.540802,-87.540802,"Hopkins, KY",Hopkins
Houston  GA,GA,Houston ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.6661987,-83.6661987,"Houston, GA",Houston
Houston  TN,TN,Houston ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-85.2906036,37.5265999,-87.7170029,-87.7170029,"Houston, TN",Houston
Humphreys  TN,TN,Humphreys ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-87.7755966,-87.7755966,"Humphreys, TN",Humphreys
Hyde  NC,NC,Hyde ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-76.1449966,-76.1449966,"Hyde, NC",Hyde
Iredell  NC,NC,Iredell ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-80.8733978,-80.8733978,"Iredell, NC",Iredell
Jackson  AL,AL,Jackson ,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-85.9992981,-85.9992981,"Jackson, AL",Jackson
Jackson  KY,KY,Jackson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.0057983,-84.0057983,"Jackson, KY",Jackson
Jackson  TN,TN,Jackson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-85.6731033,-85.6731033,"Jackson, TN",Jackson
Jasper  GA,GA,Jasper ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.6881027,-83.6881027,"Jasper, GA",Jasper
Jefferson  AL,AL,Jefferson ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.8964005,-86.8964005,"Jefferson, AL",Jefferson
Jefferson  KY,KY,Jefferson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-85.6592026,-85.6592026,"Jefferson, KY",Jefferson
Jefferson  TN,TN,Jefferson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.4462967,-83.4462967,"Jefferson, TN",Jefferson
Jessamine  KY,KY,Jessamine ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.5809021,-84.5809021,"Jessamine, KY",Jessamine
Johnson  KY,KY,Johnson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-82.8314972,-82.8314972,"Johnson, KY",Johnson
Johnson  TN,TN,Johnson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-81.851799,-81.851799,"Johnson, TN",Johnson
Jones  GA,GA,Jones ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.5605011,-83.5605011,"Jones, GA",Jones
Kalamazoo  MI,MI,Kalamazoo ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,"Kalamazoo, MI",Kalamazoo
Kent  MI,MI,Kent ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Kent, MI",Kent
Kershaw  SC,SC,Kershaw ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-86.343399,35.8429985,-80.5902023,-80.5902023,"Kershaw, SC",Kershaw
Knox  TN,TN,Knox ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.9371033,-83.9371033,"Knox, TN",Knox
Lafayette  FL,FL,Lafayette ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-83.1810989,-83.1810989,"Lafayette, FL",Lafayette
Lake  FL,FL,Lake ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.7113037,-81.7113037,"Lake, FL",Lake
Lake  TN,TN,Lake ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-85.2906036,37.5265999,-89.4934998,-89.4934998,"Lake, TN",Lake
Lamar  AL,AL,Lamar ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-88.0969009,-88.0969009,"Lamar, AL",Lamar
Lamar  GA,GA,Lamar ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.1395035,-84.1395035,"Lamar, GA",Lamar
Lauderdale  AL,AL,Lauderdale ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.6539993,-87.6539993,"Lauderdale, AL",Lauderdale
Lauderdale  TN,TN,Lauderdale ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-85.2906036,37.5265999,-89.6314011,-89.6314011,"Lauderdale, TN",Lauderdale
Laurel  KY,KY,Laurel ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.1177979,-84.1177979,"Laurel, KY",Laurel
Laurens  SC,SC,Laurens ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-86.343399,35.8429985,-82.0058975,-82.0058975,"Laurens, SC",Laurens
Lawrence  AL,AL,Lawrence ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.310997,-87.310997,"Lawrence, AL",Lawrence
Lawrence  KY,KY,Lawrence ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-82.7348022,-82.7348022,"Lawrence, KY",Lawrence
Lawrence  TN,TN,Lawrence ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-85.2906036,37.5265999,-87.3955994,-87.3955994,"Lawrence, TN",Lawrence
Lee  AL,AL,Lee ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-80.8646011,33.8778992,-85.3555984,-85.3555984,"Lee, AL",Lee
Lee  GA,GA,Lee ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.141098,-84.141098,"Lee, GA",Lee
Lenawee  MI,MI,Lenawee ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Lenawee, MI",Lenawee
Lenoir  NC,NC,Lenoir ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-77.6412964,-77.6412964,"Lenoir, NC",Lenoir
Leon  FL,FL,Leon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-84.2779007,-84.2779007,"Leon, FL",Leon
Levy  FL,FL,Levy ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.7885971,-82.7885971,"Levy, FL",Levy
Limestone  AL,AL,Limestone ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.9813995,-86.9813995,"Limestone, AL",Limestone
Lincoln  GA,GA,Lincoln ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-86.8444977,32.7569008,-82.4512024,-82.4512024,"Lincoln, GA",Lincoln
Lincoln  KY,KY,Lincoln ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.6607971,-84.6607971,"Lincoln, KY",Lincoln
Lincoln  NC,NC,Lincoln ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-81.2235031,-81.2235031,"Lincoln, NC",Lincoln
Lincoln  TN,TN,Lincoln ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.5888977,-86.5888977,"Lincoln, TN",Lincoln
Livingston  KY,KY,Livingston ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-89.6533966,32.7128983,-88.3537979,-88.3537979,"Livingston, KY",Livingston
Loudon  TN,TN,Loudon ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.3118973,-84.3118973,"Loudon, TN",Loudon
Lowndes  GA,GA,Lowndes ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.8444977,32.7569008,-83.2677002,-83.2677002,"Lowndes, GA",Lowndes
Lumpkin  GA,GA,Lumpkin ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.0027008,-84.0027008,"Lumpkin, GA",Lumpkin
Macon  AL,AL,Macon ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-85.6927032,-85.6927032,"Macon, AL",Macon
Macon  GA,GA,Macon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.0425034,-84.0425034,"Macon, GA",Macon
Macon  TN,TN,Macon ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.0073013,-86.0073013,"Macon, TN",Macon
Madison  AL,AL,Madison ,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.5502014,-86.5502014,"Madison, AL",Madison
Madison  GA,GA,Madison ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.2089996,-83.2089996,"Madison, GA",Madison
Madison  KY,KY,Madison ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.2779999,-84.2779999,"Madison, KY",Madison
Madison  TN,TN,Madison ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.838501,-88.838501,"Madison, TN",Madison
Magoffin  KY,KY,Magoffin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-83.0649033,-83.0649033,"Magoffin, KY",Magoffin
Manatee  FL,FL,Manatee ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.3574982,-82.3574982,"Manatee, FL",Manatee
Marion  AL,AL,Marion ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.8871002,-87.8871002,"Marion, AL",Marion
Marion  FL,FL,Marion ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.0567017,-82.0567017,"Marion, FL",Marion
Marion  GA,GA,Marion ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.5245972,-84.5245972,"Marion, GA",Marion
Marion  TN,TN,Marion ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.6220016,-85.6220016,"Marion, TN",Marion
Marlboro  SC,SC,Marlboro ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-86.343399,35.8429985,-79.6787033,-79.6787033,"Marlboro, SC",Marlboro
Marshall  AL,AL,Marshall ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.3066025,-86.3066025,"Marshall, AL",Marshall
Marshall  TN,TN,Marshall ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.7649994,-86.7649994,"Marshall, TN",Marshall
Martin  FL,FL,Martin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-80.3984985,-80.3984985,"Martin, FL",Martin
Mason  KY,KY,Mason ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-83.8242035,-83.8242035,"Mason, KY",Mason
McCreary  KY,KY,McCreary ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.4841995,-84.4841995,"McCreary, KY",McCreary
McMinn  TN,TN,McMinn ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.6175003,-84.6175003,"McMinn, TN",McMinn
McNairy  TN,TN,McNairy ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.5635986,-88.5635986,"McNairy, TN",McNairy
Meade  KY,KY,Meade ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-86.2172012,-86.2172012,"Meade, KY",Meade
Meigs  TN,TN,Meigs ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.8134003,-84.8134003,"Meigs, TN",Meigs
Mercer  KY,KY,Mercer ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.8743973,-84.8743973,"Mercer, KY",Mercer
Meriwether  GA,GA,Meriwether ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-86.8444977,32.7569008,-84.6883011,-84.6883011,"Meriwether, GA",Meriwether
Miller  GA,GA,Miller ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.7306976,-84.7306976,"Miller, GA",Miller
Mitchell  GA,GA,Mitchell ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.1942978,-84.1942978,"Mitchell, GA",Mitchell
Mobile  AL,AL,Mobile ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-88.1975021,-88.1975021,"Mobile, AL",Mobile
Monroe  AL,AL,Monroe ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.3654022,-87.3654022,"Monroe, AL",Monroe
Monroe  FL,FL,Monroe ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.1856995,-81.1856995,"Monroe, FL",Monroe
Monroe  GA,GA,Monroe ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.9187012,-83.9187012,"Monroe, GA",Monroe
Monroe  MI,MI,Monroe ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Monroe, MI",Monroe
Monroe  TN,TN,Monroe ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.2528,-84.2528,"Monroe, TN",Monroe
Montcalm  MI,MI,Montcalm ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Montcalm, MI",Montcalm
Montgomery  AL,AL,Montgomery ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.2076035,-86.2076035,"Montgomery, AL",Montgomery
Montgomery  GA,GA,Montgomery ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-82.5347977,-82.5347977,"Montgomery, GA",Montgomery
Montgomery  KY,KY,Montgomery ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-83.9131012,-83.9131012,"Montgomery, KY",Montgomery
Montgomery  TN,TN,Montgomery ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-87.3828964,-87.3828964,"Montgomery, TN",Montgomery
Morgan  AL,AL,Morgan ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.8528976,-86.8528976,"Morgan, AL",Morgan
Muhlenberg  KY,KY,Muhlenberg ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-87.1419983,-87.1419983,"Muhlenberg, KY",Muhlenberg
Murray  GA,GA,Murray ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.7481003,-84.7481003,"Murray, GA",Murray
