CountyFull,State,County,1953,1957,1961,1962,1963,1964,1966,1967,1969,1970,1972,1973,1975,1976,1977,1978,1979,1980,1981,1982,1984,1985,1986,1989,1990,1991,1992,1994,1995,1996,2002,2011,2013,2014,2015,2018,StateX,StateY,CountyX,CountyY,countyfull2,trimmed
Columbia  GA,GA,Columbia ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-82.2640991,-82.2640991,"Columbia, GA",Columbia
Conecuh  AL,AL,Conecuh ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.9936981,-86.9936981,"Conecuh, AL",Conecuh
Coosa  AL,AL,Coosa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.2477036,-86.2477036,"Coosa, AL",Coosa
Covington  AL,AL,Covington ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.4512024,-86.4512024,"Covington, AL",Covington
Crawford  GA,GA,Crawford ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.9862976,-83.9862976,"Crawford, GA",Crawford
Crawford  MI,MI,Crawford ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Crawford, MI",Crawford
Crenshaw  AL,AL,Crenshaw ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.3134995,-86.3134995,"Crenshaw, AL",Crenshaw
Crittenden  KY,KY,Crittenden ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-89.6533966,32.7128983,-88.0971985,-88.0971985,"Crittenden, KY",Crittenden
Cullman  AL,AL,Cullman ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.8675995,-86.8675995,"Cullman, AL",Cullman
Cumberland  KY,KY,Cumberland ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-85.3884964,-85.3884964,"Cumberland, KY",Cumberland
Cumberland  TN,TN,Cumberland ,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.9983978,-84.9983978,"Cumberland, TN",Cumberland
Dale  AL,AL,Dale ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-85.6110001,-85.6110001,"Dale, AL",Dale
Dallas  AL,AL,Dallas ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.1064987,-87.1064987,"Dallas, AL",Dallas
Darlington  SC,SC,Darlington ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-86.343399,35.8429985,-79.9577026,-79.9577026,"Darlington, SC",Darlington
Davidson  TN,TN,Davidson ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.7847977,-86.7847977,"Davidson, TN",Davidson
Daviess  KY,KY,Daviess ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-89.6533966,32.7128983,-87.0871964,-87.0871964,"Daviess, KY",Daviess
Decatur  GA,GA,Decatur ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-84.5791016,-84.5791016,"Decatur, GA",Decatur
Decatur  TN,TN,Decatur ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.1088028,-88.1088028,"Decatur, TN",Decatur
DeKalb  AL,AL,DeKalb ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-85.8041,-85.8041,"DeKalb, AL",DeKalb
DeKalb  TN,TN,DeKalb ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.8327026,-85.8327026,"DeKalb, TN",DeKalb
DeSoto  FL,FL,DeSoto ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-81.8094025,-81.8094025,"DeSoto, FL",DeSoto
Dickson  TN,TN,Dickson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-87.3566971,-87.3566971,"Dickson, TN",Dickson
Dillon  SC,SC,Dillon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-86.343399,35.8429985,-79.3788986,-79.3788986,"Dillon, SC",Dillon
Dixie  FL,FL,Dixie ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-83.1869965,-83.1869965,"Dixie, FL",Dixie
Dorchester  SC,SC,Dorchester ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.343399,35.8429985,-80.4067001,-80.4067001,"Dorchester, SC",Dorchester
Dougherty  GA,GA,Dougherty ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-84.216301,-84.216301,"Dougherty, GA",Dougherty
Dyer  TN,TN,Dyer ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-85.2906036,37.5265999,-89.4138031,-89.4138031,"Dyer, TN",Dyer
Eastern Band of Cherokee Indians of North Carolina NC,NC,Eastern Band of Cherokee Indians of North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-83.4271011,32.6385994,,,"Eastern Band of Cherokee Indians of North Carolina, NC",Eastern Band of Cherokee Indians of North Carolina
Eaton  MI,MI,Eaton ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Eaton, MI",Eaton
Edgefield  SC,SC,Edgefield ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-86.343399,35.8429985,-81.9664001,-81.9664001,"Edgefield, SC",Edgefield
Edmonson  KY,KY,Edmonson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.2386017,-86.2386017,"Edmonson, KY",Edmonson
Elliott  KY,KY,Elliott ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-89.6533966,32.7128983,-83.0976028,-83.0976028,"Elliott, KY",Elliott
Elmore  AL,AL,Elmore ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.1491013,-86.1491013,"Elmore, AL",Elmore
Emanuel  GA,GA,Emanuel ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-82.3016968,-82.3016968,"Emanuel, GA",Emanuel
Escambia  AL,AL,Escambia ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.1615982,-87.1615982,"Escambia, AL",Escambia
Escambia  FL,FL,Escambia ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-87.3414001,-87.3414001,"Escambia, FL",Escambia
Estill  KY,KY,Estill ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-89.6533966,32.7128983,-83.9643021,-83.9643021,"Estill, KY",Estill
Etowah  AL,AL,Etowah ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.0347977,-86.0347977,"Etowah, AL",Etowah
Fairfield  SC,SC,Fairfield ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.343399,35.8429985,-81.1212006,-81.1212006,"Fairfield, SC",Fairfield
Fayette  AL,AL,Fayette ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.7388992,-87.7388992,"Fayette, AL",Fayette
Fayette  KY,KY,Fayette ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.4587021,-84.4587021,"Fayette, KY",Fayette
Fentress  TN,TN,Fentress ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.9325027,-84.9325027,"Fentress, TN",Fentress
Fleming  KY,KY,Fleming ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-89.6533966,32.7128983,-83.6966019,-83.6966019,"Fleming, KY",Fleming
Florence  SC,SC,Florence ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-86.343399,35.8429985,-79.7030029,-79.7030029,"Florence, SC",Florence
Floyd  GA,GA,Floyd ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-85.2143021,-85.2143021,"Floyd, GA",Floyd
Floyd  KY,KY,Floyd ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,-89.6533966,32.7128983,-82.745697,-82.745697,"Floyd, KY",Floyd
Franklin  AL,AL,Franklin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.8438034,-87.8438034,"Franklin, AL",Franklin
Franklin  FL,FL,Franklin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-84.800499,-84.800499,"Franklin, FL",Franklin
Franklin  GA,GA,Franklin ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.2292023,-83.2292023,"Franklin, GA",Franklin
Franklin  KY,KY,Franklin ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-89.6533966,32.7128983,-84.8770981,-84.8770981,"Franklin, KY",Franklin
Franklin  TN,TN,Franklin ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.0922012,-86.0922012,"Franklin, TN",Franklin
Fulton  KY,KY,Fulton ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-89.6533966,32.7128983,-89.1875992,-89.1875992,"Fulton, KY",Fulton
Gadsden  FL,FL,Gadsden ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-84.6136017,-84.6136017,"Gadsden, FL",Gadsden
Gallatin  KY,KY,Gallatin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-89.6533966,32.7128983,-84.8592987,-84.8592987,"Gallatin, KY",Gallatin
Genesee  MI,MI,Genesee ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Genesee, MI",Genesee
Geneva  AL,AL,Geneva ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-85.8389969,-85.8389969,"Geneva, AL",Geneva
Georgetown  SC,SC,Georgetown ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-86.343399,35.8429985,-79.299202,-79.299202,"Georgetown, SC",Georgetown
Gibson  TN,TN,Gibson ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.9326019,-88.9326019,"Gibson, TN",Gibson
Gilchrist  FL,FL,Gilchrist ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-82.8003998,-82.8003998,"Gilchrist, FL",Gilchrist
Giles  TN,TN,Giles ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-87.0347977,-87.0347977,"Giles, TN",Giles
Gilmer  GA,GA,Gilmer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-84.4555969,-84.4555969,"Gilmer, GA",Gilmer
Gladwin  MI,MI,Gladwin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Gladwin, MI",Gladwin
Gogebic  MI,MI,Gogebic ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,,,,"Gogebic, MI",Gogebic
Graham  NC,NC,Graham ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-83.4271011,32.6385994,-83.8336029,-83.8336029,"Graham, NC",Graham
Grainger  TN,TN,Grainger ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.5095978,-83.5095978,"Grainger, TN",Grainger
Grant  KY,KY,Grant ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-89.6533966,32.7128983,-84.6246033,-84.6246033,"Grant, KY",Grant
Gratiot  MI,MI,Gratiot ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Gratiot, MI",Gratiot
Graves  KY,KY,Graves ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-89.6533966,32.7128983,-88.6511993,-88.6511993,"Graves, KY",Graves
Grayson  KY,KY,Grayson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.3439026,-86.3439026,"Grayson, KY",Grayson
Greene  AL,AL,Greene ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.9522018,-87.9522018,"Greene, AL",Greene
Greene  TN,TN,Greene ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-82.8458023,-82.8458023,"Greene, TN",Greene
Greenup  KY,KY,Greenup ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-89.6533966,32.7128983,-82.9223022,-82.9223022,"Greenup, KY",Greenup
Greenville  SC,SC,Greenville ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.343399,35.8429985,-82.370697,-82.370697,"Greenville, SC",Greenville
Greenwood  SC,SC,Greenwood ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.343399,35.8429985,-82.1259003,-82.1259003,"Greenwood, SC",Greenwood
Grundy  TN,TN,Grundy ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.7226028,-85.7226028,"Grundy, TN",Grundy
Gulf  FL,FL,Gulf ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-85.2610016,-85.2610016,"Gulf, FL",Gulf
Habersham  GA,GA,Habersham ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.5310974,-83.5310974,"Habersham, GA",Habersham
Hale  AL,AL,Hale ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.629097,-87.629097,"Hale, AL",Hale
Hall  GA,GA,Hall ,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.8197021,-83.8197021,"Hall, GA",Hall
Hamblen  TN,TN,Hamblen ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.2667007,-83.2667007,"Hamblen, TN",Hamblen
Hamilton  FL,FL,Hamilton ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-82.947998,-82.947998,"Hamilton, FL",Hamilton
Hamilton  TN,TN,Hamilton ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.1648026,-85.1648026,"Hamilton, TN",Hamilton
Hancock  KY,KY,Hancock ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-89.6533966,32.7128983,-86.7779007,-86.7779007,"Hancock, KY",Hancock
Hancock  TN,TN,Hancock ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-83.2218018,-83.2218018,"Hancock, TN",Hancock
Hardeman  TN,TN,Hardeman ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.993103,-88.993103,"Hardeman, TN",Hardeman
Hardin  KY,KY,Hardin ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-89.6533966,32.7128983,-85.9634018,-85.9634018,"Hardin, KY",Hardin
Hardin  TN,TN,Hardin ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.1845016,-88.1845016,"Hardin, TN",Hardin
Harlan  KY,KY,Harlan ,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-89.6533966,32.7128983,-83.2179031,-83.2179031,"Harlan, KY",Harlan
Harrison  KY,KY,Harrison ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-89.6533966,32.7128983,-84.331398,-84.331398,"Harrison, KY",Harrison
Hart  KY,KY,Hart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-89.6533966,32.7128983,-85.884697,-85.884697,"Hart, KY",Hart
Hawkins  TN,TN,Hawkins ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-82.9447021,-82.9447021,"Hawkins, TN",Hawkins
Haywood  NC,NC,Haywood ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-83.4271011,32.6385994,-82.9822006,-82.9822006,"Haywood, NC",Haywood
Henderson  KY,KY,Henderson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-89.6533966,32.7128983,-87.5731964,-87.5731964,"Henderson, KY",Henderson
Henderson  NC,NC,Henderson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-82.4798965,-82.4798965,"Henderson, NC",Henderson
Henderson  TN,TN,Henderson ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.3880005,-88.3880005,"Henderson, TN",Henderson
Hendry  FL,FL,Hendry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-81.1659012,-81.1659012,"Hendry, FL",Hendry
Henry  KY,KY,Henry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-89.6533966,32.7128983,-85.1188965,-85.1188965,"Henry, KY",Henry
Henry  TN,TN,Henry ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-88.3012009,-88.3012009,"Henry, TN",Henry
Hernando  FL,FL,Hernando ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-82.4684982,-82.4684982,"Hernando, FL",Hernando
Hickman  KY,KY,Hickman ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-89.6533966,32.7128983,-88.9761963,-88.9761963,"Hickman, KY",Hickman
Hickman  TN,TN,Hickman ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-87.4732971,-87.4732971,"Hickman, TN",Hickman
Hillsborough  FL,FL,Hillsborough ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-82.3469009,-82.3469009,"Hillsborough, FL",Hillsborough
Holmes  FL,FL,Holmes ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-79.1308975,35.526001,-85.8141022,-85.8141022,"Holmes, FL",Holmes
Hopkins  KY,KY,Hopkins ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-87.540802,-87.540802,"Hopkins, KY",Hopkins
Horry  SC,SC,Horry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-86.343399,35.8429985,-78.9760971,-78.9760971,"Horry, SC",Horry
Houghton  MI,MI,Houghton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,,,,"Houghton, MI",Houghton
Houston  AL,AL,Houston ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-85.3024979,-85.3024979,"Houston, AL",Houston
